V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Class
35,services,single,secondary,no,257.0,yes,no,unknown,2,jun,518.0,1,-1.0,0.0,unknown,1
53,management,married,tertiary,no,-601.0,yes,no,unknown,30,may,509.0,2,-1.0,0.0,unknown,1
32,blue-collar,married,secondary,yes,98.0,no,yes,unknown,23,may,174.0,1,-1.0,0.0,unknown,1
46,retired,divorced,secondary,no,865.0,no,no,unknown,17,jun,117.0,11,-1.0,0.0,unknown,1
34,entrepreneur,divorced,tertiary,no,338.0,yes,no,unknown,9,may,162.0,2,-1.0,0.0,unknown,1
52,blue-collar,married,primary,no,241.0,yes,no,unknown,26,may,729.0,2,-1.0,0.0,unknown,1
49,management,divorced,tertiary,no,1115.0,no,no,unknown,19,jun,138.0,9,-1.0,0.0,unknown,1
53,blue-collar,divorced,primary,no,255.0,yes,no,unknown,8,may,206.0,2,-1.0,0.0,unknown,1
26,services,married,secondary,no,311.0,yes,no,unknown,28,may,373.0,1,-1.0,0.0,unknown,1
29,admin.,married,secondary,no,36.0,yes,no,unknown,28,may,126.0,1,-1.0,0.0,unknown,1
51,management,married,tertiary,no,307.0,yes,no,unknown,30,may,206.0,2,-1.0,0.0,unknown,1
26,technician,single,tertiary,no,813.0,yes,no,unknown,29,may,140.0,3,-1.0,0.0,unknown,1
30,services,single,secondary,no,63.0,no,no,unknown,13,aug,75.0,1,-1.0,0.0,unknown,1
52,admin.,single,secondary,no,3348.0,yes,no,unknown,14,may,407.0,4,-1.0,0.0,unknown,1
48,blue-collar,married,primary,no,231.0,yes,no,unknown,9,may,752.0,3,-1.0,0.0,unknown,1
34,blue-collar,married,secondary,no,326.0,yes,yes,unknown,15,may,150.0,2,-1.0,0.0,unknown,1
35,management,married,secondary,no,839.0,yes,no,unknown,23,may,50.0,3,-1.0,0.0,unknown,1
31,unemployed,married,primary,no,309.0,yes,no,unknown,8,may,104.0,3,-1.0,0.0,unknown,1
35,technician,single,tertiary,no,914.0,no,no,unknown,3,jun,166.0,1,-1.0,0.0,unknown,1
36,blue-collar,divorced,secondary,no,-140.0,yes,no,unknown,26,may,222.0,2,-1.0,0.0,unknown,1
51,entrepreneur,married,tertiary,no,5403.0,no,no,unknown,6,jun,42.0,1,-1.0,0.0,unknown,1
42,technician,single,secondary,no,1882.0,yes,no,unknown,15,may,87.0,1,-1.0,0.0,unknown,1
30,management,single,tertiary,no,775.0,yes,no,unknown,16,jun,124.0,2,-1.0,0.0,unknown,1
35,blue-collar,married,secondary,no,-557.0,yes,yes,unknown,21,may,249.0,1,-1.0,0.0,unknown,1
46,housemaid,married,primary,no,4064.0,no,no,unknown,20,jun,62.0,4,-1.0,0.0,unknown,1
48,blue-collar,married,secondary,no,1913.0,yes,no,unknown,15,may,115.0,1,-1.0,0.0,unknown,1
37,self-employed,single,tertiary,no,984.0,no,no,unknown,6,jun,334.0,1,-1.0,0.0,unknown,1
55,technician,divorced,tertiary,no,264.0,yes,no,unknown,30,may,34.0,2,-1.0,0.0,unknown,1
52,admin.,married,primary,no,270.0,yes,no,unknown,7,may,294.0,2,-1.0,0.0,unknown,1
31,admin.,single,secondary,no,1588.0,yes,no,unknown,3,jun,14.0,1,-1.0,0.0,unknown,1
49,entrepreneur,married,primary,no,563.0,no,no,unknown,19,jun,84.0,1,-1.0,0.0,unknown,1
37,blue-collar,single,primary,no,914.0,no,no,unknown,11,jun,72.0,1,-1.0,0.0,unknown,1
47,blue-collar,married,primary,no,-100.0,yes,no,unknown,15,may,374.0,1,-1.0,0.0,unknown,1
57,technician,married,secondary,no,3284.0,yes,no,unknown,26,may,63.0,1,-1.0,0.0,unknown,1
38,management,married,secondary,no,0.0,yes,no,unknown,27,may,233.0,2,-1.0,0.0,unknown,1
37,management,single,tertiary,yes,-25.0,no,no,unknown,17,jun,136.0,2,-1.0,0.0,unknown,1
40,blue-collar,married,primary,no,-158.0,yes,yes,unknown,17,jun,59.0,1,-1.0,0.0,unknown,1
40,unemployed,single,secondary,no,75.0,yes,no,unknown,29,may,203.0,1,-1.0,0.0,unknown,1
42,services,married,secondary,no,-43.0,yes,yes,unknown,27,may,363.0,3,-1.0,0.0,unknown,1
60,entrepreneur,married,primary,no,0.0,no,no,unknown,18,jun,201.0,1,-1.0,0.0,unknown,1
56,management,married,primary,no,-24.0,yes,no,unknown,7,may,305.0,3,-1.0,0.0,unknown,1
41,admin.,single,secondary,no,2790.0,yes,no,unknown,5,jun,190.0,1,-1.0,0.0,unknown,1
37,blue-collar,married,secondary,no,-97.0,yes,no,unknown,5,jun,135.0,2,-1.0,0.0,unknown,1
40,blue-collar,married,primary,no,3658.0,yes,no,unknown,14,may,977.0,1,-1.0,0.0,unknown,1
37,admin.,married,secondary,no,-107.0,yes,no,unknown,28,may,158.0,2,-1.0,0.0,unknown,1
53,blue-collar,married,primary,no,896.0,yes,no,unknown,14,may,106.0,1,-1.0,0.0,unknown,1
57,retired,married,tertiary,no,906.0,yes,no,unknown,7,may,117.0,1,-1.0,0.0,unknown,1
35,management,married,secondary,no,1160.0,yes,no,unknown,27,may,116.0,3,-1.0,0.0,unknown,1
30,management,single,tertiary,no,1108.0,yes,yes,unknown,9,may,261.0,1,-1.0,0.0,unknown,1
55,technician,divorced,secondary,no,0.0,yes,no,unknown,20,may,365.0,4,-1.0,0.0,unknown,1
41,management,single,tertiary,no,256.0,yes,no,unknown,3,jun,140.0,6,-1.0,0.0,unknown,1
42,management,divorced,secondary,yes,923.0,yes,no,unknown,19,jun,129.0,2,-1.0,0.0,unknown,1
44,blue-collar,married,primary,no,2467.0,yes,no,unknown,15,may,36.0,1,-1.0,0.0,unknown,1
34,blue-collar,married,primary,no,139.0,yes,no,unknown,9,may,106.0,1,-1.0,0.0,unknown,1
59,retired,married,primary,no,0.0,no,no,unknown,17,jun,192.0,1,-1.0,0.0,unknown,1
33,technician,divorced,secondary,no,948.0,no,no,unknown,26,jul,7.0,1,-1.0,0.0,unknown,1
46,services,married,secondary,no,9.0,no,no,unknown,16,may,297.0,4,-1.0,0.0,unknown,1
41,blue-collar,married,secondary,no,0.0,no,no,unknown,5,jun,85.0,2,-1.0,0.0,unknown,1
45,blue-collar,married,primary,no,360.0,no,no,unknown,20,jun,98.0,2,-1.0,0.0,unknown,1
39,self-employed,married,secondary,yes,-571.0,no,no,unknown,6,jun,180.0,2,-1.0,0.0,unknown,1
36,unemployed,single,secondary,no,490.0,yes,yes,unknown,16,jun,265.0,3,-1.0,0.0,unknown,1
44,blue-collar,married,secondary,no,326.0,yes,no,unknown,14,may,35.0,2,-1.0,0.0,unknown,1
48,services,divorced,secondary,no,403.0,yes,no,unknown,14,may,364.0,1,-1.0,0.0,unknown,1
44,blue-collar,single,unknown,no,0.0,yes,no,unknown,23,may,354.0,4,-1.0,0.0,unknown,1
36,management,married,tertiary,no,1604.0,yes,no,unknown,11,jun,47.0,3,-1.0,0.0,unknown,1
56,blue-collar,divorced,primary,no,5041.0,yes,no,unknown,15,may,158.0,1,-1.0,0.0,unknown,1
39,blue-collar,married,secondary,no,3231.0,yes,yes,unknown,5,jun,164.0,2,-1.0,0.0,unknown,1
45,blue-collar,divorced,primary,no,749.0,yes,no,unknown,15,may,242.0,6,-1.0,0.0,unknown,1
29,services,divorced,secondary,no,590.0,yes,no,unknown,30,may,76.0,2,-1.0,0.0,unknown,1
36,self-employed,married,tertiary,no,19.0,no,no,unknown,5,may,189.0,2,-1.0,0.0,unknown,1
24,admin.,single,tertiary,no,1141.0,yes,no,unknown,23,may,230.0,1,-1.0,0.0,unknown,1
33,technician,married,secondary,no,0.0,yes,no,unknown,7,may,432.0,1,-1.0,0.0,unknown,1
33,management,single,tertiary,no,136.0,yes,yes,unknown,20,may,347.0,6,-1.0,0.0,unknown,1
44,technician,single,secondary,no,29.0,yes,no,unknown,5,may,151.0,1,-1.0,0.0,unknown,1
50,unemployed,married,secondary,no,3478.0,yes,no,unknown,13,may,342.0,3,-1.0,0.0,unknown,1
54,blue-collar,divorced,secondary,no,0.0,yes,yes,unknown,29,may,273.0,2,-1.0,0.0,unknown,1
51,technician,married,unknown,no,425.0,yes,no,unknown,19,may,124.0,3,-1.0,0.0,unknown,1
41,technician,married,tertiary,no,-762.0,yes,yes,unknown,23,may,145.0,1,-1.0,0.0,unknown,1
33,management,married,tertiary,no,403.0,yes,no,unknown,26,may,114.0,2,-1.0,0.0,unknown,1
42,management,married,tertiary,no,344.0,yes,yes,unknown,4,jun,66.0,2,-1.0,0.0,unknown,1
43,admin.,single,tertiary,no,329.0,yes,no,unknown,16,may,218.0,2,-1.0,0.0,unknown,1
44,management,divorced,tertiary,no,2237.0,yes,no,unknown,20,jun,125.0,2,-1.0,0.0,unknown,1
46,technician,divorced,secondary,no,119.0,yes,no,unknown,27,may,106.0,1,-1.0,0.0,unknown,1
42,admin.,single,secondary,no,1601.0,no,no,unknown,20,jun,23.0,2,-1.0,0.0,unknown,1
36,management,married,unknown,no,0.0,no,no,unknown,5,jun,131.0,1,-1.0,0.0,unknown,1
48,blue-collar,married,primary,no,1876.0,yes,no,unknown,20,jun,11.0,3,-1.0,0.0,unknown,1
53,technician,married,tertiary,no,6072.0,no,yes,unknown,16,jun,226.0,4,-1.0,0.0,unknown,1
35,admin.,married,secondary,no,165.0,yes,no,unknown,18,jun,272.0,1,-1.0,0.0,unknown,1
35,blue-collar,married,secondary,no,474.0,yes,no,unknown,19,may,55.0,3,-1.0,0.0,unknown,1
52,self-employed,married,secondary,no,9.0,no,yes,unknown,6,jun,44.0,1,-1.0,0.0,unknown,1
29,unknown,single,primary,no,50.0,yes,no,unknown,7,may,50.0,2,-1.0,0.0,unknown,1
60,blue-collar,married,primary,no,228.0,yes,no,unknown,28,may,249.0,11,-1.0,0.0,unknown,1
28,blue-collar,married,secondary,no,0.0,yes,yes,unknown,3,jun,210.0,1,-1.0,0.0,unknown,1
30,management,single,tertiary,no,156.0,yes,no,unknown,9,jun,174.0,9,-1.0,0.0,unknown,1
42,admin.,married,secondary,no,6445.0,yes,no,unknown,2,jun,20.0,8,-1.0,0.0,unknown,1
37,services,married,secondary,no,1785.0,yes,no,unknown,26,may,912.0,4,-1.0,0.0,unknown,1
42,blue-collar,married,secondary,no,790.0,yes,no,unknown,29,may,356.0,2,-1.0,0.0,unknown,1
28,blue-collar,married,secondary,no,1331.0,yes,yes,unknown,19,jun,267.0,2,-1.0,0.0,unknown,1
35,management,married,tertiary,no,358.0,no,no,unknown,27,jun,18.0,1,-1.0,0.0,unknown,1
52,services,married,secondary,no,-1.0,no,yes,unknown,26,jun,138.0,3,-1.0,0.0,unknown,1
43,services,married,primary,no,448.0,yes,no,unknown,26,may,118.0,6,-1.0,0.0,unknown,1
44,blue-collar,married,secondary,no,-99.0,yes,no,unknown,6,may,111.0,2,-1.0,0.0,unknown,1
39,management,single,tertiary,no,-85.0,yes,no,unknown,8,may,423.0,2,-1.0,0.0,unknown,1
59,retired,divorced,primary,no,681.0,no,yes,unknown,18,jun,376.0,7,-1.0,0.0,unknown,1
36,admin.,divorced,secondary,yes,-491.0,yes,yes,unknown,21,may,671.0,3,-1.0,0.0,unknown,1
37,self-employed,married,tertiary,no,0.0,no,yes,unknown,30,jun,202.0,1,-1.0,0.0,unknown,1
31,admin.,single,secondary,no,1306.0,yes,no,unknown,28,may,217.0,5,-1.0,0.0,unknown,1
58,technician,married,primary,no,4015.0,no,no,unknown,20,jun,106.0,3,-1.0,0.0,unknown,1
25,blue-collar,single,secondary,no,330.0,yes,no,unknown,4,jun,605.0,1,-1.0,0.0,unknown,1
52,housemaid,married,primary,no,3283.0,no,no,unknown,11,jun,553.0,1,-1.0,0.0,unknown,1
38,admin.,married,primary,no,0.0,yes,no,unknown,2,jun,29.0,32,-1.0,0.0,unknown,1
25,technician,divorced,tertiary,no,174.0,no,yes,unknown,27,may,350.0,4,-1.0,0.0,unknown,1
33,admin.,single,secondary,no,4436.0,yes,no,unknown,26,may,81.0,6,-1.0,0.0,unknown,1
45,services,married,secondary,no,22.0,yes,no,unknown,8,may,209.0,3,-1.0,0.0,unknown,1
32,management,single,tertiary,no,1169.0,yes,no,unknown,21,may,322.0,2,-1.0,0.0,unknown,1
28,services,single,secondary,no,234.0,no,no,unknown,9,may,107.0,3,-1.0,0.0,unknown,1
34,blue-collar,married,secondary,no,683.0,yes,no,unknown,14,may,245.0,2,-1.0,0.0,unknown,1
24,technician,single,secondary,no,681.0,yes,no,unknown,4,jun,180.0,2,-1.0,0.0,unknown,1
35,self-employed,single,tertiary,no,4294.0,no,no,unknown,26,jun,529.0,4,-1.0,0.0,unknown,1
55,retired,divorced,secondary,no,1580.0,no,yes,unknown,19,jun,1007.0,1,-1.0,0.0,unknown,2
32,blue-collar,single,secondary,no,338.0,yes,no,unknown,13,may,73.0,3,-1.0,0.0,unknown,1
40,services,divorced,unknown,no,4384.0,yes,no,unknown,5,may,315.0,1,-1.0,0.0,unknown,1
40,management,married,tertiary,yes,-1036.0,yes,yes,unknown,23,jun,41.0,2,-1.0,0.0,unknown,1
29,blue-collar,married,secondary,no,-28.0,yes,no,unknown,12,may,393.0,1,-1.0,0.0,unknown,1
54,technician,married,secondary,no,1378.0,yes,no,unknown,5,may,240.0,1,-1.0,0.0,unknown,1
49,technician,married,secondary,no,378.0,no,no,unknown,9,jun,189.0,2,-1.0,0.0,unknown,1
35,blue-collar,single,primary,no,3751.0,no,no,unknown,16,jun,193.0,1,-1.0,0.0,unknown,1
31,blue-collar,single,secondary,no,58.0,yes,no,unknown,21,may,542.0,1,-1.0,0.0,unknown,1
46,blue-collar,single,primary,no,87.0,no,no,unknown,15,may,78.0,1,-1.0,0.0,unknown,1
50,blue-collar,married,primary,no,61.0,yes,no,unknown,5,may,621.0,3,-1.0,0.0,unknown,1
51,services,married,unknown,no,518.0,no,no,unknown,5,jun,312.0,3,-1.0,0.0,unknown,1
51,technician,married,secondary,no,143.0,yes,no,unknown,16,may,627.0,1,-1.0,0.0,unknown,1
41,services,married,secondary,no,2085.0,yes,no,unknown,26,may,125.0,4,-1.0,0.0,unknown,1
30,blue-collar,married,secondary,no,501.0,yes,yes,unknown,27,may,514.0,1,-1.0,0.0,unknown,1
39,services,single,secondary,no,326.0,yes,no,unknown,27,may,115.0,1,-1.0,0.0,unknown,1
33,student,single,tertiary,no,3404.0,yes,no,unknown,2,jun,312.0,3,-1.0,0.0,unknown,1
59,admin.,married,secondary,no,-396.0,yes,no,unknown,26,may,204.0,1,-1.0,0.0,unknown,1
47,blue-collar,married,secondary,no,323.0,no,no,unknown,30,jun,385.0,1,-1.0,0.0,unknown,1
23,services,single,secondary,no,496.0,yes,no,unknown,15,may,430.0,2,-1.0,0.0,unknown,1
31,management,single,tertiary,no,394.0,no,yes,unknown,2,jul,660.0,3,-1.0,0.0,unknown,1
29,admin.,married,secondary,no,182.0,yes,yes,unknown,6,may,477.0,1,-1.0,0.0,unknown,1
38,services,married,tertiary,no,-121.0,yes,no,unknown,21,may,288.0,1,-1.0,0.0,unknown,1
27,student,single,secondary,no,298.0,yes,no,unknown,3,jun,52.0,1,-1.0,0.0,unknown,1
52,retired,divorced,secondary,no,280.0,no,no,unknown,20,jun,8.0,12,-1.0,0.0,unknown,1
35,admin.,married,secondary,no,498.0,yes,no,unknown,21,may,248.0,1,-1.0,0.0,unknown,1
52,technician,married,secondary,no,22755.0,yes,no,unknown,29,may,70.0,2,-1.0,0.0,unknown,1
44,blue-collar,married,primary,yes,0.0,no,yes,unknown,20,jun,144.0,1,-1.0,0.0,unknown,1
55,retired,married,secondary,no,2193.0,yes,yes,unknown,28,may,72.0,3,-1.0,0.0,unknown,1
42,unemployed,married,secondary,no,396.0,no,yes,unknown,20,jun,47.0,2,-1.0,0.0,unknown,1
50,technician,married,secondary,no,841.0,yes,no,unknown,29,may,54.0,2,-1.0,0.0,unknown,1
59,retired,single,secondary,no,30.0,yes,no,unknown,5,may,514.0,1,-1.0,0.0,unknown,1
59,blue-collar,married,unknown,no,-278.0,yes,no,unknown,13,may,318.0,2,-1.0,0.0,unknown,1
53,blue-collar,married,secondary,no,1140.0,yes,no,unknown,15,may,241.0,32,-1.0,0.0,unknown,1
40,unemployed,divorced,secondary,no,262.0,yes,no,unknown,14,may,163.0,5,-1.0,0.0,unknown,1
28,services,married,secondary,no,4.0,yes,no,unknown,27,jun,133.0,5,-1.0,0.0,unknown,1
28,unemployed,married,secondary,no,863.0,yes,yes,unknown,27,may,355.0,1,-1.0,0.0,unknown,1
39,services,single,secondary,no,-244.0,yes,no,unknown,8,may,152.0,2,-1.0,0.0,unknown,1
36,blue-collar,married,unknown,no,-389.0,yes,no,unknown,14,may,76.0,9,-1.0,0.0,unknown,1
33,admin.,divorced,primary,no,1416.0,yes,no,unknown,2,jun,239.0,4,-1.0,0.0,unknown,1
34,admin.,married,secondary,no,645.0,yes,no,unknown,19,may,420.0,1,-1.0,0.0,unknown,1
54,services,married,secondary,no,-165.0,no,yes,unknown,3,jul,202.0,1,-1.0,0.0,unknown,1
28,services,single,secondary,no,1736.0,yes,no,unknown,29,may,139.0,3,-1.0,0.0,unknown,1
49,technician,married,secondary,no,2344.0,yes,no,unknown,30,may,371.0,2,-1.0,0.0,unknown,1
28,technician,married,secondary,no,487.0,yes,no,unknown,13,may,176.0,4,-1.0,0.0,unknown,1
52,blue-collar,married,secondary,no,161.0,yes,no,unknown,13,may,274.0,2,-1.0,0.0,unknown,1
35,blue-collar,married,secondary,no,594.0,yes,no,unknown,6,jun,213.0,2,-1.0,0.0,unknown,1
30,admin.,divorced,primary,no,1032.0,yes,no,unknown,29,may,52.0,5,-1.0,0.0,unknown,1
37,management,divorced,tertiary,no,241.0,yes,no,unknown,30,may,126.0,1,-1.0,0.0,unknown,1
28,services,single,secondary,no,-260.0,yes,no,unknown,12,may,170.0,2,-1.0,0.0,unknown,1
37,blue-collar,married,secondary,no,-288.0,yes,yes,unknown,6,jun,298.0,2,-1.0,0.0,unknown,1
37,technician,single,tertiary,no,5122.0,yes,no,unknown,20,may,396.0,1,-1.0,0.0,unknown,1
38,unemployed,divorced,secondary,no,258.0,no,no,unknown,17,jun,88.0,2,-1.0,0.0,unknown,1
46,services,married,secondary,no,1757.0,yes,no,unknown,14,may,380.0,4,-1.0,0.0,unknown,1
28,blue-collar,married,primary,no,702.0,yes,no,unknown,26,jun,318.0,2,-1.0,0.0,unknown,1
39,services,married,secondary,no,0.0,yes,yes,unknown,21,may,240.0,3,-1.0,0.0,unknown,1
32,technician,single,secondary,no,1279.0,yes,no,unknown,3,jun,1173.0,3,-1.0,0.0,unknown,2
33,admin.,married,secondary,no,393.0,yes,no,unknown,28,may,383.0,1,-1.0,0.0,unknown,1
32,admin.,married,secondary,no,0.0,yes,yes,unknown,1,jul,122.0,1,-1.0,0.0,unknown,1
26,technician,single,secondary,no,-859.0,yes,no,unknown,19,jun,297.0,1,-1.0,0.0,unknown,1
35,housemaid,married,secondary,no,14000.0,no,no,unknown,9,jun,121.0,2,-1.0,0.0,unknown,1
57,management,married,tertiary,no,2261.0,yes,no,unknown,8,may,1007.0,1,-1.0,0.0,unknown,1
55,blue-collar,married,secondary,no,831.0,yes,no,unknown,14,may,144.0,1,-1.0,0.0,unknown,1
35,management,single,tertiary,no,-289.0,yes,no,unknown,21,may,490.0,1,-1.0,0.0,unknown,1
43,self-employed,married,secondary,no,918.0,yes,no,unknown,6,may,193.0,1,-1.0,0.0,unknown,1
34,blue-collar,single,secondary,no,-42.0,yes,yes,unknown,3,jun,294.0,2,-1.0,0.0,unknown,1
33,services,married,secondary,no,39.0,yes,no,unknown,4,jun,66.0,4,-1.0,0.0,unknown,1
45,technician,single,secondary,no,1044.0,yes,no,unknown,3,jun,239.0,8,-1.0,0.0,unknown,1
35,blue-collar,married,secondary,no,1388.0,yes,no,unknown,28,may,119.0,5,-1.0,0.0,unknown,1
53,retired,married,secondary,no,136.0,no,no,unknown,16,jun,254.0,1,-1.0,0.0,unknown,1
40,blue-collar,married,primary,no,668.0,yes,no,unknown,6,may,283.0,2,-1.0,0.0,unknown,1
44,blue-collar,married,primary,no,503.0,yes,no,unknown,7,may,629.0,2,-1.0,0.0,unknown,1
57,blue-collar,divorced,primary,no,-176.0,yes,no,unknown,8,may,275.0,1,-1.0,0.0,unknown,1
29,entrepreneur,married,secondary,no,452.0,yes,no,unknown,27,may,347.0,1,-1.0,0.0,unknown,1
44,technician,married,secondary,no,3790.0,yes,no,unknown,13,may,342.0,2,-1.0,0.0,unknown,1
30,blue-collar,married,secondary,no,2.0,yes,no,unknown,15,may,1000.0,1,-1.0,0.0,unknown,1
55,blue-collar,married,primary,no,835.0,yes,no,unknown,16,jun,40.0,18,-1.0,0.0,unknown,1
48,entrepreneur,married,tertiary,no,810.0,no,no,unknown,6,jun,383.0,1,-1.0,0.0,unknown,1
60,management,divorced,primary,no,38.0,yes,no,unknown,15,may,78.0,4,-1.0,0.0,unknown,1
41,blue-collar,married,secondary,no,167.0,no,no,unknown,20,jun,48.0,1,-1.0,0.0,unknown,1
32,services,married,primary,no,164.0,yes,no,unknown,17,jul,19.0,1,-1.0,0.0,unknown,1
29,technician,single,secondary,no,-166.0,yes,no,unknown,16,may,323.0,2,-1.0,0.0,unknown,1
27,blue-collar,married,secondary,no,6196.0,yes,no,unknown,4,jun,355.0,1,-1.0,0.0,unknown,1
38,admin.,married,secondary,no,1344.0,yes,yes,unknown,19,may,147.0,2,-1.0,0.0,unknown,1
61,entrepreneur,divorced,secondary,no,369.0,no,no,unknown,18,jun,82.0,1,-1.0,0.0,unknown,1
40,blue-collar,married,secondary,no,6536.0,no,no,unknown,5,jun,647.0,1,-1.0,0.0,unknown,1
36,services,single,secondary,no,342.0,yes,no,unknown,7,may,142.0,1,-1.0,0.0,unknown,1
39,blue-collar,married,primary,no,572.0,yes,yes,unknown,3,jun,235.0,1,-1.0,0.0,unknown,1
43,blue-collar,married,primary,no,17.0,yes,no,unknown,13,may,119.0,10,-1.0,0.0,unknown,1
47,technician,married,secondary,no,80.0,no,yes,unknown,25,jun,100.0,1,-1.0,0.0,unknown,1
31,unemployed,single,primary,no,0.0,yes,no,unknown,15,may,24.0,18,-1.0,0.0,unknown,1
25,blue-collar,single,unknown,no,373.0,yes,no,unknown,27,jun,634.0,2,-1.0,0.0,unknown,1
45,retired,single,tertiary,no,212.0,no,no,unknown,9,jun,63.0,1,-1.0,0.0,unknown,1
47,services,married,secondary,no,837.0,yes,yes,unknown,16,may,136.0,1,-1.0,0.0,unknown,1
34,admin.,married,secondary,no,635.0,yes,no,unknown,26,may,247.0,1,-1.0,0.0,unknown,1
51,management,married,tertiary,no,642.0,no,no,unknown,19,may,183.0,2,-1.0,0.0,unknown,1
58,retired,married,tertiary,no,5087.0,no,no,unknown,19,jun,252.0,1,-1.0,0.0,unknown,1
29,blue-collar,single,secondary,no,1166.0,yes,no,unknown,16,may,33.0,1,-1.0,0.0,unknown,1
45,services,married,secondary,no,-3.0,yes,no,unknown,13,may,213.0,1,-1.0,0.0,unknown,1
54,technician,married,tertiary,yes,337.0,yes,no,unknown,28,may,302.0,2,-1.0,0.0,unknown,1
35,blue-collar,married,secondary,no,-339.0,yes,no,unknown,8,may,389.0,2,-1.0,0.0,unknown,1
39,blue-collar,married,secondary,no,497.0,no,no,unknown,6,jun,95.0,4,-1.0,0.0,unknown,1
57,blue-collar,divorced,primary,no,3111.0,no,no,unknown,16,jun,92.0,6,-1.0,0.0,unknown,1
40,services,single,secondary,no,737.0,yes,no,unknown,12,may,117.0,2,-1.0,0.0,unknown,1
46,housemaid,divorced,primary,no,2291.0,no,no,unknown,17,jun,218.0,1,-1.0,0.0,unknown,1
48,management,married,secondary,no,99.0,yes,no,unknown,28,may,344.0,1,-1.0,0.0,unknown,1
44,services,divorced,secondary,no,424.0,yes,no,unknown,6,may,27.0,1,-1.0,0.0,unknown,1
30,management,married,tertiary,no,623.0,yes,no,unknown,29,may,512.0,5,-1.0,0.0,unknown,1
41,management,divorced,tertiary,no,1401.0,no,no,unknown,16,jun,110.0,4,-1.0,0.0,unknown,1
38,admin.,divorced,secondary,no,-212.0,yes,no,unknown,27,may,78.0,2,-1.0,0.0,unknown,1
35,admin.,single,secondary,no,128.0,no,no,unknown,12,jun,46.0,1,-1.0,0.0,unknown,1
51,services,married,secondary,no,2085.0,yes,no,unknown,19,may,70.0,1,-1.0,0.0,unknown,1
44,admin.,married,secondary,yes,-1249.0,yes,yes,unknown,19,may,83.0,4,-1.0,0.0,unknown,1
29,entrepreneur,single,tertiary,no,303.0,yes,no,unknown,14,may,180.0,4,-1.0,0.0,unknown,1
35,blue-collar,single,primary,no,3798.0,no,no,unknown,6,jun,19.0,1,-1.0,0.0,unknown,1
51,blue-collar,married,secondary,no,1414.0,yes,no,unknown,15,may,241.0,2,-1.0,0.0,unknown,1
39,blue-collar,married,primary,no,2003.0,yes,no,unknown,21,may,229.0,2,-1.0,0.0,unknown,1
36,management,married,unknown,no,-35.0,yes,yes,unknown,21,may,17.0,2,-1.0,0.0,unknown,1
49,entrepreneur,married,tertiary,no,221.0,yes,no,unknown,15,may,305.0,1,-1.0,0.0,unknown,1
39,technician,married,secondary,no,-295.0,yes,no,unknown,2,jun,288.0,1,-1.0,0.0,unknown,1
42,technician,married,secondary,no,2980.0,no,no,unknown,20,jun,101.0,3,-1.0,0.0,unknown,1
43,blue-collar,married,secondary,no,1096.0,no,yes,unknown,30,may,180.0,1,-1.0,0.0,unknown,1
55,admin.,single,secondary,no,533.0,no,no,unknown,5,jun,40.0,2,-1.0,0.0,unknown,1
33,blue-collar,married,primary,no,-342.0,yes,no,unknown,28,may,528.0,2,-1.0,0.0,unknown,1
42,unemployed,married,tertiary,no,1270.0,yes,no,unknown,15,may,192.0,1,-1.0,0.0,unknown,1
52,technician,married,secondary,no,945.0,no,no,unknown,20,jun,16.0,8,-1.0,0.0,unknown,1
44,self-employed,single,tertiary,no,149.0,yes,no,unknown,19,may,332.0,10,-1.0,0.0,unknown,1
34,blue-collar,married,primary,no,267.0,yes,no,unknown,7,may,362.0,1,-1.0,0.0,unknown,1
45,management,married,tertiary,no,876.0,no,no,unknown,16,may,178.0,1,-1.0,0.0,unknown,1
